City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
333,Sampit,-2.5333,112.95,76.01,96,100,2.24,ID,1621104122
334,Walvis Bay,-22.9575,14.5053,62.6,67,0,8.05,NA,1621104122
335,Pleshanovo,52.8333,53.4833,69.08,38,0,4.54,RU,1621104123
336,Cumberland,35.0502,-78.8664,75.99,23,40,11.5,US,1621104123
337,Rabo de Peixe,37.8,-25.5833,66.2,88,75,11.5,PT,1621104123
338,Richards Bay,-28.783,32.0377,70.43,36,0,7.96,ZA,1621103824
339,Eureka,40.8021,-124.1637,55.0,87,90,5.75,US,1621104124
340,Maningrida,-12.0667,134.2667,66.29,85,100,9.01,AU,1621104124
341,Samur,41.8253,48.486,63.14,63,0,2.62,RU,1621104125
342,Camalú,30.85,-116.0667,66.99,43,0,8.99,MX,1621104125
343,Torbay,47.6666,-52.7314,46.99,81,75,9.22,CA,1621104125
344,Sisimiut,66.9395,-53.6735,36.18,85,100,7.0,GL,1621104126
345,Taltal,-25.4,-70.4833,68.25,71,30,7.31,CL,1621104126
346,Turaif,31.6725,38.6637,86.0,15,0,6.91,SA,1621104127
347,Kolosovka,56.4678,73.611,58.8,82,87,6.02,RU,1621104127
348,Mana,5.6592,-53.7767,80.38,82,44,13.22,GF,1621104127
349,Batagay-Alyta,67.8006,130.4114,32.99,77,23,3.6,RU,1621104128
350,Sept-Îles,50.2001,-66.3821,50.0,53,90,10.36,CA,1621103882
351,Samarai,-10.6167,150.6667,81.07,80,17,7.9,PG,1621104128
352,Ponta Delgada,37.7333,-25.6667,66.2,88,75,11.5,PT,1621104129
353,Klaksvík,62.2266,-6.589,42.8,87,75,11.5,FO,1621104129
354,Zomba,-15.386,35.3188,63.68,62,72,1.59,MW,1621104130
